,time,mean EEG1,std EEG1,mean EEG2,std EEG2,0,1,2,3,4,5,0,1,2,3,4,5
0,60,0.18443690169270824,37.734177960972204,-13.05796528626302,33.136035437217934,0.011452921930868188,0.04823629726199694,0.07358662379830999,0.1815747626749829,0.382919060631128,0.30223033370271396,0.007171750040698123,0.03713757431945658,0.06278824637688168,0.16198697647699825,0.35893756974642327,0.37197788303954205
1,70,0.23402161360677068,37.17589362499585,-12.949778652669272,32.50625522894858,0.00797102628000756,0.03662971889279426,0.06521614755278518,0.12933446768633441,0.3321348302359375,0.4287138093521411,0.006170305936346996,0.032651174697983155,0.06212778298924047,0.14487586381324402,0.3507951850228137,0.40337968754037173
2,80,0.3101260686848958,37.08044494239516,-12.962634224511715,32.23541854964333,0.008952872830723886,0.03954192160108422,0.06554541709163716,0.14747859731146365,0.41005984445339466,0.32842134671169637,0.007599224031383223,0.0337342575266714,0.05728011902096989,0.14361554151527126,0.3360625852719772,0.4217082726337269
3,90,0.1713700666666666,37.7854608483007,-13.068360263378906,32.82893312925428,0.008553556004143939,0.03951400061542074,0.06658723072504809,0.16543201311824493,0.4053270718547469,0.31458612768239536,0.00753785981001512,0.03209100943431251,0.05145626556840245,0.15002069872826562,0.3073927396776777,0.45150142678132665
4,100,0.3142030338867188,36.869849836411376,-12.894421070703125,32.29801273795046,0.007772005025584758,0.041411129265890655,0.07238704737705054,0.16113734279855504,0.3448715525154817,0.37242092301743734,0.008462967530741211,0.03757154911593079,0.06535217098183636,0.17925503517151362,0.28836339667267874,0.4209948805272994
5,110,0.2663233401367189,37.06587788480489,-12.855210623828127,32.23979540889271,0.008484040115600817,0.0402547916851222,0.07429609300474847,0.1644833856960905,0.36425710305786063,0.34822458644057735,0.007719443558789982,0.03143204894351819,0.05799024197287114,0.1496322269558393,0.27929806001379603,0.47392797855518526
6,120,0.3366748087565103,37.02340281262681,-12.936422677050782,32.608026577310916,0.007743154079085087,0.0358402957930264,0.06124309804612719,0.1503350309805369,0.35362865291099077,0.39120976819023373,0.007684811823679808,0.03144014822908351,0.049264896590332494,0.15936398568461296,0.33637790531288614,0.4158682523594052
7,130,0.2843179924804687,36.65562683443802,-13.075969880403642,32.57038141439155,0.009043936649004157,0.04123821089345333,0.07190899335232867,0.14837707451538426,0.39565404851805835,0.33377773607177125,0.0078685999874287,0.029249944460194584,0.04939226273631175,0.16192839689383867,0.3053967763675819,0.4461640195546443
8,140,0.17804266933593763,36.660217595817144,-13.003041000944012,32.74402196232796,0.007913314832362222,0.03844732292798767,0.06766632129421099,0.12925624999006816,0.3795149364077856,0.3772018545475853,0.008074917122727359,0.032602049795595105,0.05684954862107326,0.15364088700282913,0.35565987357871803,0.3931727238790571
9,150,0.3693079285156251,36.4161410384616,-12.762129722102863,32.69785917326888,0.009444481042318834,0.04445173591038117,0.08209686083021467,0.15018692228860236,0.4007846619507392,0.31303533797774374,0.010169119785424119,0.04135018028890232,0.07457485878607302,0.17639923883089295,0.3724160099084318,0.3250905924002758
10,160,0.30818410436197896,37.04414929903495,-13.00453475592448,32.90385571948709,0.008634909424421707,0.03930394512703137,0.08720543041258669,0.16687895988501217,0.3950642397808356,0.3029125153701124,0.010141550429616527,0.03862259591717798,0.07776093067002669,0.18475844322111146,0.4049114868002056,0.28380499296186157
11,170,0.3624870273763022,37.45325021679278,-12.945753881901043,33.3299883608465,0.008061093079850352,0.03723352198646314,0.06241914660660216,0.16485387011461655,0.39168207651161563,0.33575029170085224,0.009286705472341639,0.03832082232232659,0.0612097824158167,0.17217303577728302,0.45196911821559604,0.26704053579663595
12,180,0.2588015423177083,37.791610039514914,-13.044053398502605,33.36255713865032,0.00796513939812346,0.040586620106355796,0.08092512062713517,0.14398413702279728,0.4269062392394709,0.29963274360611736,0.0075258150492128716,0.03614042927336588,0.06388329865942606,0.1780975294627057,0.43166218753166713,0.2826907400236224
13,190,0.21082491604817702,38.325503643180205,-12.967895920507809,33.09721289090299,0.008008487795384232,0.040064318138459815,0.08725448935562201,0.16440346541954895,0.4067332376195412,0.2935360016714438,0.00778034934438438,0.0375881674609974,0.06468154207120252,0.18247461326841563,0.4362556103911837,0.2712197174638164
14,200,0.5294230526367185,38.270858635312145,-12.87678018063151,32.52245979129482,0.00822158748359438,0.03887034018961157,0.08403284265054911,0.1509130938984969,0.4141979545440256,0.30376418123372234,0.007185638438852137,0.03649127155010496,0.06943983733561172,0.15167163029122474,0.4244157147182751,0.3107959076659313
15,210,0.3367286601562502,39.60916068239911,-13.001876153743488,33.056350266813034,0.006185497485463828,0.03137385446636269,0.056219655067221076,0.14253893582324184,0.4258841393895162,0.33779791776819434,0.005243750840921527,0.029383898361346417,0.0530236158555941,0.1560364454633547,0.3994251081437438,0.35688718133503944
