,time,mean EEG1,std EEG1,mean EEG2,std EEG2,0,1,2,3,4,5,0,1,2,3,4,5
0,60,0.11829909798177052,42.06797481696734,0.74110710563151,55.96806669559464,0.008245481946932014,0.02800017253349737,0.05303898493392391,0.1480445375705851,0.3728162496789537,0.38985457333610796,0.005150209444905803,0.02280770147359459,0.05412104880019456,0.14380485267698945,0.40782770594085044,0.3662884816634651
1,70,-0.08893268697916701,42.47430008967017,0.6021439828450521,56.421111746115464,0.00757596972454152,0.02836432173532042,0.05688407558598568,0.1655261729844559,0.3466024746539306,0.39504698531576593,0.004647240202387881,0.022522382490964846,0.04687935011613249,0.13483489490879844,0.43869266275494706,0.3524234695267693
2,80,-0.11235556041666672,41.39946393258722,0.4831149912760415,54.66192282896073,0.007951049067758408,0.026907228575871456,0.04893000018131747,0.13291569689805802,0.33335741561893606,0.44993860965805854,0.0054268302782139516,0.02251705031379417,0.036488967142169156,0.12021630031491393,0.410379623196218,0.4049712287546908
3,90,0.013820754622395756,42.303087171379346,0.6366329046874998,54.60119350394275,0.009597677710350147,0.02868297763434338,0.051447945325112744,0.1330252343986789,0.35685646952913436,0.42038969540238064,0.004965608289018576,0.023438453114859266,0.04069895198679201,0.12839990204326318,0.4164251574016081,0.38607192716445876
4,100,-1.218516333984375,41.52033817672375,-0.7455320337239586,53.29894460083957,0.010643054008213432,0.03275399997913714,0.050839182665725256,0.15546903189263153,0.36595484668653805,0.3843398847677545,0.005198489149393804,0.023257885856454674,0.03920665099183737,0.13734660132075482,0.3522246732276477,0.4427656994539116
5,110,0.2822708108072917,43.4267317660065,0.906923021777344,56.722415823868346,0.008966078462888227,0.028327810523616135,0.045166516359703056,0.1276325650448593,0.2956856492010636,0.4942213804078695,0.004370714832231212,0.020842068746568763,0.040001784899526514,0.12475062512554051,0.3154215462876245,0.49461326010850853
6,120,-0.11034317503255223,42.838147759859474,0.5120961576497397,55.490759825490436,0.009072947290132983,0.02809337005648183,0.0440910515827571,0.11023162403460125,0.30394569881205963,0.5045653082239672,0.004168614850642482,0.019531503296103345,0.034522694751413695,0.10518570956363289,0.3487219965585028,0.4878694809797047
7,130,0.01192684231770833,43.147415145518586,0.8191303275065107,55.283711635576566,0.009491246279492457,0.02854856330970482,0.04259743913406574,0.11388863057632706,0.2463626506754576,0.5591114700249523,0.003973167129935223,0.019375853708567686,0.03573861315360408,0.10220685387878424,0.3301423859758733,0.5085631261532355
8,140,0.03191731038411469,43.77725640429513,0.7143098206380206,55.94261257495461,0.009911256966206051,0.02730120287224997,0.03973851473351404,0.10733295954212768,0.24525442562099314,0.5704616402649091,0.003895937473778932,0.01833787466013817,0.03808989936869367,0.1079847137668032,0.33936402821413403,0.492327546516452
9,150,0.10262751217447913,43.515164262465966,0.707807056998698,56.552595363419385,0.009036881452065744,0.027412823590166124,0.04053178567030227,0.11223878127977815,0.30071851350245465,0.510061214505233,0.0036403783041423763,0.01641813349680863,0.033453566011250026,0.09812970988185904,0.3388535698278695,0.5095046424780704
10,160,0.5944100933593749,42.509150567929446,1.1033182481445314,55.75654457014056,0.009359071688910594,0.030041640615420997,0.03938807563734635,0.13155038179301357,0.36261244534853276,0.4270483849167757,0.0037629703063211716,0.019420435567170137,0.03263474390544552,0.1148488199466879,0.38035343501547575,0.44897959525889947
11,170,-0.21872947304687507,40.60077720656305,0.41482644550781234,52.84243269746261,0.010586661338838135,0.03387702036951362,0.05320968882525212,0.15054957352474152,0.3943167317375722,0.3574603242040824,0.004725795618887949,0.02445124055043376,0.05412008591230128,0.1610298709449561,0.41321851359820505,0.34245449337521583
12,180,0.053660020149739585,43.35821202906355,0.648572174251302,56.06650988674786,0.007292691868343257,0.02648475791401863,0.05050726420747929,0.12064999838231118,0.30610560801015463,0.48895967961769304,0.004329151099019566,0.0205858534450525,0.05220587396992641,0.13069146535231188,0.388736391704991,0.40345126442869855
13,190,0.0017133029947914717,42.89804065021579,0.4961785123697916,55.481542177790686,0.007922435617086134,0.025232250148336455,0.04503380485890036,0.1257706639912116,0.3015589531868358,0.4944818921976298,0.004909383873091371,0.021135373987391664,0.05259783744797818,0.12429203884894635,0.3974239793115813,0.3996413865310112
14,200,0.08627491328124995,42.9775719437449,0.7110323416015624,55.953658351465094,0.008081163223614143,0.028757328870558218,0.05658097666554752,0.14606961159721718,0.29098748605506014,0.4695234335880027,0.004465512666640901,0.01886126649553633,0.05178069159870534,0.13243204157608185,0.35215534771717016,0.44030513994586545
15,210,-0.11520222825520841,43.2404638944324,0.6048257825520833,54.99625762660058,0.007024314610368621,0.02370162371196788,0.0513904183611812,0.14404877392551332,0.2633741101914232,0.5104607591995457,0.004726711811123312,0.018582336603595213,0.04873717807914724,0.13490759570936905,0.313997965459117,0.4790482123376481
16,220,-0.04246638535156247,45.10711034356811,0.5184348816406251,56.598229749294944,0.006559086029582865,0.023638299698472667,0.046770649003614585,0.12463817544792945,0.2714617522297698,0.5269320375906307,0.004318956388437471,0.01849490048989644,0.04615080648400259,0.11922055319203988,0.3391194659576793,0.47269531748794436
17,230,0.32439917506510396,44.952665115108196,0.6372584094075523,56.94951577727303,0.007595906132421997,0.025685609982517548,0.0600221952088541,0.15440559621753028,0.3507926874700978,0.40149800498857835,0.004860011656954341,0.018919496184401537,0.05525958327229891,0.12038989025845613,0.39784441637168905,0.4027266022561999
18,240,1.7100147454752603,43.827362261160175,2.2401685201822916,55.4416343476623,0.005992195550167223,0.022342733158415548,0.05181880504937765,0.12320463446187048,0.3256231570166822,0.47101847476348696,0.004555234798079023,0.018448965800155002,0.04949306902553364,0.10873563873770409,0.3279263091415625,0.49084078249696567
19,250,0.40249281800130204,46.04752642890364,0.6706114809570313,58.25895518874993,0.005503858496223874,0.022327067926498165,0.048342518001790465,0.14049745165100946,0.31529018682727916,0.4680389170971988,0.004214734891122824,0.016980596517240182,0.044046562554479585,0.12462271050427338,0.3585788062403771,0.45155658929250697
20,260,0.3446779552408853,45.98001658005165,0.570858805045573,57.451526629783515,0.006653057697138918,0.022389451515237746,0.050023159621617144,0.14937449818833956,0.2968239718885734,0.4747358610890932,0.005022617895111367,0.020173041928234856,0.05323089884887771,0.13640553855988277,0.2835290279159717,0.5016388748519216
21,270,0.4219513999348957,45.21548015238193,0.6887668590169268,56.94459283331749,0.006316651871791691,0.023180228750001954,0.05362181805989456,0.13629767385453329,0.32174351110163635,0.4588401163621421,0.0048707483454440105,0.02152652302055506,0.0527470486557958,0.12104230794662273,0.3513937937995332,0.44841957823204903
22,280,0.4707896486002606,44.309811572405124,0.7890820749348958,56.451422040636984,0.0067027659228962215,0.024947770352630804,0.05428472294776603,0.13511963178275255,0.29370466932102657,0.48524043967292785,0.005128461890536843,0.02157735383200835,0.0533154813361437,0.134656608832792,0.33000100581166114,0.4553210882968581
23,290,0.4443138150390626,42.80330354877352,0.7852056026367189,54.52492102437078,0.0068170906251535015,0.021940183797781922,0.05110163811651121,0.13770164253918898,0.259122735807741,0.5233167091136234,0.00490540335406081,0.020916199180249107,0.04526169284216387,0.14560673660290854,0.30837504365970775,0.4749349243609097
24,300,-1.0562927204427084,41.06176491124785,-0.7845626997721353,52.62707185195085,0.007776897681864442,0.02811172683319575,0.05611534187878621,0.15390232291883532,0.28149913526967674,0.47259457541764155,0.005225974852198085,0.02331263396066962,0.05820849630150899,0.1568989059353478,0.341697721755755,0.4146562671945205
25,310,0.07458833105468742,38.04539805570195,0.6911238933593751,48.959234501533786,0.010422831281816713,0.03204581628528482,0.05628951776886308,0.14862277836663512,0.3197703923574757,0.43284866393992455,0.006349062697820048,0.025824145673073444,0.059909404577591786,0.15541954915130043,0.3746142115967463,0.3778836263034679
26,320,-0.21673200035807286,41.400324888175646,0.5331156016927079,51.57955183375222,0.006469596109930373,0.019584671715119992,0.03109338807381523,0.12274124535001119,0.23180849974494105,0.5883025990061821,0.005239998752830346,0.019721963440395788,0.040467300175495345,0.17094817668030843,0.3270207863476824,0.43660177460328775
27,330,0.2706911028971351,44.89771126786412,0.6836617463216149,56.179617171583864,0.005748880249871173,0.01710819801389991,0.034963878568219954,0.13812082621007968,0.1823243329113866,0.6217338840465427,0.00406536661025823,0.015323285571682981,0.031869828258524156,0.17014003231326866,0.2515658355133345,0.5270356517329314
28,340,-0.511768078352865,44.99480990338427,0.37375025475260387,55.921370448674296,0.005442974860555961,0.015278459422392138,0.03171010325344065,0.15672096282028547,0.19064625939567348,0.6002012402476522,0.0038738992331287005,0.013932326201823433,0.026458354609371914,0.2185086214132732,0.22619232695990563,0.511034471582497
29,350,-0.5030192971028646,45.86002625600763,0.5496645510742187,56.10070805734183,0.005591232469625434,0.014421219630884786,0.03654878521793342,0.17213819554089374,0.16993567734915435,0.6013648897915083,0.004308408825613765,0.014222161215967744,0.03131769005514433,0.2597194904893846,0.21047836893688648,0.47995388047700305
30,360,-0.2849932061848958,46.079157655355,0.848628467317708,56.24034789355287,0.00521218164108658,0.011693030379541582,0.025741274933998474,0.1653072581744442,0.16629579469832478,0.6257504601726044,0.004254583103934563,0.012606796276165694,0.025685951465023962,0.250528920252824,0.18119045061301023,0.5257332982890415
31,370,-0.2331202240234379,47.49328177363621,0.7605449754882811,57.987062145677456,0.005608357940266471,0.012778904686029645,0.03635631890678553,0.17440913615173553,0.16639794091424565,0.6044493414009372,0.004471538830092986,0.013358809082210243,0.028409120151708267,0.2710589927483898,0.19390958195477334,0.48879195723282537
32,380,-0.00602804283854166,44.28351094812534,0.9472403220377605,55.09690789171923,0.007816591793741855,0.01892642348363212,0.039393016174697794,0.22935901547483706,0.171941029817769,0.5325639232553221,0.0055496716982927595,0.015492747271447487,0.03936971922414024,0.29177055693266607,0.20055849163492842,0.44725881323852507
33,390,-0.9931034879882814,45.44309575562199,0.31699087942708365,55.21220451940004,0.0067786080935890005,0.015107430929040369,0.04103875083068371,0.17167072602148778,0.17428190526727771,0.5911225788579214,0.005232259076370515,0.015559288639813259,0.045228729652901624,0.31130572618079994,0.1913804378394931,0.4312935586106215
34,400,-0.014654208593749747,45.02907720239007,0.8330380728515623,54.74968883061154,0.007365676325458962,0.017633444461877916,0.04162232996103703,0.2038675876739483,0.1855984218906984,0.5439125396869794,0.0052437730974589985,0.017517313352060696,0.043608047279245776,0.30449012141942844,0.21186431646636383,0.41727642838544227
35,410,-0.14390088190104192,45.08886833404449,0.7514208914062499,55.52724410036627,0.00767449003567673,0.02021246296536256,0.04094355239788028,0.176987898868277,0.19225849931450958,0.5619230964182937,0.00497504449560107,0.016852385915794424,0.04694109487107911,0.25478050956420006,0.2281428751964452,0.4483080899568802
36,420,-0.2853809362630205,45.375597956313186,0.44459384231770854,56.52636705471265,0.006597484152384268,0.017908491085774175,0.04446376456188287,0.1463722012505109,0.199422166028591,0.5852358929208569,0.004318924145833558,0.01639233850389826,0.037696258072195205,0.21090786997295216,0.2623191255663094,0.46836548373881154
37,430,-0.2503932676106771,44.91435248962598,0.4446012986653646,56.5867152583087,0.006493592141201942,0.019707445089047704,0.04504500405222522,0.1368617557407087,0.2178755466238805,0.574016656352936,0.00411292513399179,0.017520941442951313,0.038156910726602405,0.18162194423015277,0.25959510539060066,0.4989921730757011
